construct,genotype,mouse_id,session_nr,block_nr,trial_nr,trialtype,UR norm,validity,CR onset,CR peakamp,CR peaktime,CR hp amp,CR hp time,ISI peakamp,ISI peaktime,ISI hp amp,ISI hp time,Amp at time X,No peaks CR,No peaks ISI,FFT
c57bl6cage,controle,2722,5,15,11,csonly_280ms,1.882,valid,660,0.873,837.5,0.872,840,0.873,837.5,0.872,840,0.771,4,20,239.5
c57bl6cage,controle,2722,5,16,11,csonly_280ms,1.882,invalid,750,0.234,811,0.234,810,0.234,811,0.234,810,-0.064,2,21,341
c57bl6cage,controle,2722,5,17,11,csonly_280ms,1.882,valid,680,1.401,855,1.397,820,1.401,855,1.397,820,0.951,11,14,166.7
c57bl6cage,controle,2722,5,18,11,csonly_280ms,1.882,valid,610,1.381,771.5,1.379,770,1.381,771.5,1.379,770,1.21,11,15,157.7
c57bl6cage,controle,2722,5,19,11,csonly_280ms,1.882,valid,660,0.992,845,0.991,840,0.992,845,0.991,840,0.826,7,20,170.4
c57bl6cage,controle,2722,5,20,11,csonly_280ms,1.882,valid,690,0.837,807.5,0.837,810,0.837,807.5,0.837,810,0.741,3,18,296.2
c57bl6cage,controle,2722,6,1,11,csonly_280ms,0.95,valid,,,,,,-0.008,731,0.002,1490,-0.019,0,48,
c57bl6cage,controle,2722,6,2,11,csonly_280ms,0.95,valid,690,0.27,796.4,0.266,800,0.27,796.4,0.266,800,0.097,2,26,187.2
c57bl6cage,controle,2722,6,3,11,csonly_280ms,0.95,valid,700,0.58,828.3,0.579,830,0.58,828.3,0.579,830,0.242,4,19,119.9
c57bl6cage,controle,2722,6,4,11,csonly_280ms,0.95,invalid,680,1.08,799.7,1.08,800,1.08,799.7,1.08,800,0.627,3,20,166.3
c57bl6cage,controle,2722,6,5,11,csonly_280ms,0.95,valid,,,,,,0.071,955,0.07,930,-0.036,0,46,
c57bl6cage,controle,2722,6,6,11,csonly_280ms,0.95,valid,660,0.985,757.2,0.982,760,0.985,757.2,0.982,760,0.96,12,30,184.6
c57bl6cage,controle,2722,6,7,11,csonly_280ms,0.95,valid,650,1.231,757.4,1.225,760,1.231,757.4,1.225,760,1.183,24,31,354.2
c57bl6cage,controle,2722,6,8,11,csonly_280ms,0.95,valid,,,,,,-0.01,622.5,-0.012,620,-0.054,0,49,
c57bl6cage,controle,2722,6,9,11,csonly_280ms,0.95,invalid,620,0.183,560,0.183,560,0.183,560,0.183,560,-0.028,8,45,512.2
c57bl6cage,controle,2722,6,10,11,csonly_280ms,0.95,valid,650,1.201,758.7,1.201,760,1.201,758.7,1.201,760,1.169,24,29,321.7
c57bl6cage,controle,2722,6,11,11,csonly_280ms,0.95,invalid,670,1.783,758.9,1.782,760,1.783,758.9,1.782,760,1.687,1,21,
c57bl6cage,controle,2722,6,12,11,csonly_280ms,0.95,valid,660,0.715,789,0.715,790,0.715,789,0.715,790,0.662,5,31,465.3
c57bl6cage,controle,2722,6,13,11,csonly_280ms,0.95,valid,720,0.596,859.4,0.595,860,0.596,859.4,0.595,860,0.048,4,34,307.9
c57bl6cage,controle,2722,6,14,11,csonly_280ms,0.95,valid,700,0.833,842.5,0.832,840,0.833,842.5,0.832,840,0.306,5,37,177
c57bl6cage,controle,2722,6,15,11,csonly_280ms,0.95,valid,,,,,,0.094,573.6,0.089,570,-0.079,0,37,
c57bl6cage,controle,2722,6,16,11,csonly_280ms,0.95,valid,700,0.767,825,0.764,820,0.767,825,0.764,820,0.301,20,28,284.4
c57bl6cage,controle,2722,6,17,11,csonly_280ms,0.95,valid,710,1.134,1129,1.133,1130,1.134,1129,1.133,1130,0.134,11,17,122.7
c57bl6cage,controle,2722,6,18,11,csonly_280ms,0.95,valid,,,,,,-0.009,681.7,-0.01,680,-0.042,0,49,
c57bl6cage,controle,2722,6,19,11,csonly_280ms,0.95,valid,680,1.587,817.7,1.583,820,1.587,817.7,1.583,820,0.93,8,21,146.3
c57bl6cage,controle,2722,6,20,11,csonly_280ms,0.95,valid,,,,,,0.022,788.8,0.022,790,-0.02,0,29,
c57bl6cage,controle,2722,7,1,11,csonly_280ms,3.78,valid,730,0.155,891.6,0.155,890,0.155,891.6,0.155,890,0.065,2,20,273
c57bl6cage,controle,2722,7,2,11,csonly_280ms,3.78,valid,720,0.177,826.3,0.176,830,0.177,826.3,0.176,830,0.081,4,19,181.8
c57bl6cage,controle,2722,7,3,11,csonly_280ms,3.78,valid,640,0.327,785,0.327,750,0.327,785,0.327,750,0.327,4,19,198.8
c57bl6cage,controle,2722,7,4,11,csonly_280ms,3.78,valid,630,0.232,759.4,0.232,760,0.232,759.4,0.232,760,0.222,5,21,254.1
c57bl6cage,controle,2722,7,5,11,csonly_280ms,3.78,valid,680,0.595,1026,0.588,1030,0.595,1026,0.588,1030,0.252,8,15,170.3
c57bl6cage,controle,2722,7,6,11,csonly_280ms,3.78,valid,690,0.192,837.8,0.192,840,0.192,837.8,0.192,840,0.128,4,21,455.4
c57bl6cage,controle,2722,7,7,11,csonly_280ms,3.78,valid,690,0.233,783.6,0.231,780,0.233,783.6,0.231,780,0.151,4,16,203.3
c57bl6cage,controle,2722,7,8,11,csonly_280ms,3.78,valid,700,0.167,860.7,0.167,860,0.167,860.7,0.167,860,0.101,4,23,205.5
c57bl6cage,controle,2722,7,9,11,csonly_280ms,3.78,valid,680,0.21,770.8,0.21,770,0.21,770.8,0.21,770,0.141,6,21,323.1
c57bl6cage,controle,2722,7,10,11,csonly_280ms,3.78,invalid,610,0.12,767,0.119,770,0.12,767,0.119,770,0.108,3,18,384.6
c57bl6cage,controle,2722,7,11,11,csonly_280ms,3.78,valid,690,0.195,745.8,0.192,750,0.195,745.8,0.192,750,0.192,5,19,239.8
c57bl6cage,controle,2722,7,12,11,csonly_280ms,3.78,valid,670,0.382,720.5,0.382,720,0.382,720.5,0.382,720,0.315,12,17,188.6
c57bl6cage,controle,2722,7,13,11,csonly_280ms,3.78,valid,670,0.525,1105,0.517,1100,0.525,1105,0.517,1100,0.268,12,15,151.5
c57bl6cage,controle,2722,7,14,11,csonly_280ms,3.78,valid,700,0.233,749.9,0.233,750,0.233,749.9,0.233,750,0.233,6,26,299.5
c57bl6cage,controle,2722,7,15,11,csonly_280ms,3.78,valid,720,0.201,800.3,0.201,800,0.201,800.3,0.201,800,0.134,3,18,220.4
c57bl6cage,controle,2722,7,16,11,csonly_280ms,3.78,valid,670,0.339,718.1,0.338,720,0.339,718.1,0.338,720,0.232,5,19,302.6
c57bl6cage,controle,2722,7,17,11,csonly_280ms,3.78,valid,660,0.251,715,0.25,770,0.251,715,0.25,770,0.247,5,18,255.1
c57bl6cage,controle,2722,7,18,11,csonly_280ms,3.78,valid,700,0.218,831.7,0.217,830,0.218,831.7,0.217,830,0.199,7,22,212.9
c57bl6cage,controle,2722,7,19,11,csonly_280ms,3.78,invalid,700,0.117,865,0.114,860,0.117,865,0.114,860,0.009,1,22,
c57bl6cage,controle,2722,7,20,11,csonly_280ms,3.78,invalid,650,0.768,800.8,0.768,800,0.768,800.8,0.768,800,0.641,8,16,144.9
c57bl6cage,controle,2722,8,1,11,csonly_280ms,0.757,valid,650,0.725,795,0.722,790,0.725,795,0.722,790,0.656,3,17,500
c57bl6cage,controle,2722,8,2,11,csonly_280ms,0.757,valid,650,1.455,1091.4,1.453,1090,1.455,1091.4,1.453,1090,0.753,12,15,151.4
c57bl6cage,controle,2722,8,3,11,csonly_280ms,0.757,valid,650,0.991,1035,0.981,1030,0.991,1035,0.981,1030,0.756,12,17,175.2
c57bl6cage,controle,2722,8,4,11,csonly_280ms,0.757,valid,700,1.058,1020,1.058,1020,1.058,1020,1.058,1020,0.477,7,14,180.8
c57bl6cage,controle,2722,8,5,11,csonly_280ms,0.757,invalid,690,0.302,840,0.302,840,0.302,840,0.302,840,-0.041,2,18,363.6
c57bl6cage,controle,2722,8,6,11,csonly_280ms,0.757,valid,680,0.866,793.6,0.86,790,0.866,793.6,0.86,790,0.49,5,15,117.1
c57bl6cage,controle,2722,8,7,11,csonly_280ms,0.757,valid,680,1.531,1002,1.529,1000,1.531,1002,1.529,1000,0.762,12,14,143.8
c57bl6cage,controle,2722,8,8,11,csonly_280ms,0.757,valid,680,1.395,1049,1.395,1050,1.395,1049,1.395,1050,0.8,10,10,133.2
c57bl6cage,controle,2722,8,9,11,csonly_280ms,0.757,valid,630,0.844,775,0.839,770,0.844,775,0.839,770,0.786,9,17,149.2
c57bl6cage,controle,2722,8,10,11,csonly_280ms,0.757,valid,650,0.81,694.2,0.781,690,0.81,694.2,0.781,690,0.675,5,18,284.4
c57bl6cage,controle,2722,8,11,11,csonly_280ms,0.757,valid,660,1.042,1018.3,1.04,1020,1.042,1018.3,1.04,1020,0.605,9,13,138
c57bl6cage,controle,2722,8,12,11,csonly_280ms,0.757,valid,680,0.662,845,0.658,810,0.662,845,0.658,810,0.526,8,15,213.3
c57bl6cage,controle,2722,8,13,11,csonly_280ms,0.757,valid,650,0.516,835,0.511,810,0.516,835,0.511,810,0.485,15,19,273.1
c57bl6cage,controle,2722,8,14,11,csonly_280ms,0.757,valid,730,1.047,886,1.036,890,1.047,886,1.036,890,0.165,3,14,193.5
c57bl6cage,controle,2722,8,15,11,csonly_280ms,0.757,valid,680,0.909,971.7,0.907,970,0.909,971.7,0.907,970,0.353,18,22,220.9
c57bl6cage,controle,2722,8,16,11,csonly_280ms,0.757,valid,720,0.603,1037.5,0.602,1040,0.603,1037.5,0.602,1040,0.258,18,22,244.5
c57bl6cage,controle,2722,8,17,11,csonly_280ms,0.757,valid,640,0.784,765,0.779,760,0.784,765,0.779,760,0.766,5,22,238.7
c57bl6cage,controle,2722,8,18,11,csonly_280ms,0.757,valid,630,1.026,752.5,1.024,750,1.026,752.5,1.024,750,1.024,6,19,177.6
c57bl6cage,controle,2722,8,19,11,csonly_280ms,0.757,valid,640,0.778,767.5,0.777,770,0.778,767.5,0.777,770,0.763,4,21,213.4
c57bl6cage,controle,2722,8,20,11,csonly_280ms,0.757,invalid,660,0.887,823,0.884,820,0.887,823,0.884,820,0.699,4,20,182.5
c57bl6cage,controle,2722,9,1,11,csonly_280ms,1.17,valid,700,0.259,827.9,0.257,830,0.259,827.9,0.257,830,0.095,2,35,168.2
c57bl6cage,controle,2722,9,2,11,csonly_280ms,1.17,invalid,700,0.528,1041.7,0.527,1040,0.528,1041.7,0.527,1040,0.015,5,19,155.4
c57bl6cage,controle,2722,9,3,11,csonly_280ms,1.17,valid,650,0.344,702.5,0.341,700,0.344,702.5,0.341,700,0.315,8,38,391.3
c57bl6cage,controle,2722,9,4,11,csonly_280ms,1.17,invalid,520,0.358,956,0.351,860,0.358,956,0.351,860,0.026,14,38,251.6
c57bl6cage,controle,2722,9,5,11,csonly_280ms,1.17,valid,690,0.605,975.7,0.582,980,0.605,975.7,0.582,980,0.061,7,16,166.2
c57bl6cage,controle,2722,9,6,11,csonly_280ms,1.17,valid,670,0.502,988.8,0.501,990,0.502,988.8,0.501,990,0.142,9,33,216.4
c57bl6cage,controle,2722,9,7,11,csonly_280ms,1.17,valid,660,0.502,1061.7,0.501,1060,0.502,1061.7,0.501,1060,0.031,4,36,228.5
c57bl6cage,controle,2722,9,8,11,csonly_280ms,1.17,valid,670,0.439,920,0.439,920,0.439,920,0.439,920,0.2,19,31,251.9
c57bl6cage,controle,2722,9,9,11,csonly_280ms,1.17,valid,670,0.473,963.3,0.47,960,0.473,963.3,0.47,960,0.205,9,16,219.4
c57bl6cage,controle,2722,9,10,11,csonly_280ms,1.17,invalid,,,,,,0.018,761.7,0.017,760,-0.017,0,44,
c57bl6cage,controle,2722,9,11,11,csonly_280ms,1.17,valid,680,0.379,836.2,0.368,840,0.379,836.2,0.368,840,0.189,7,40,287.2
c57bl6cage,controle,2722,9,12,11,csonly_280ms,1.17,valid,,,,,,-0.017,615,-0.018,510,-0.026,0,13,
c57bl6cage,controle,2722,9,13,11,csonly_280ms,1.17,valid,650,0.292,780,0.292,780,0.292,780,0.292,780,0.258,4,24,178.9
c57bl6cage,controle,2722,9,14,11,csonly_280ms,1.17,valid,630,0.491,691.3,0.489,690,0.491,691.3,0.489,690,0.395,11,34,345.4
c57bl6cage,controle,2722,9,15,11,csonly_280ms,1.17,valid,880,0.155,909,0.154,910,0.155,909,0.154,910,-0.008,3,28,169.3
c57bl6cage,controle,2722,9,16,11,csonly_280ms,1.17,valid,710,0.186,749.3,0.185,750,0.186,749.3,0.185,750,0.185,3,30,329.4
c57bl6cage,controle,2722,9,17,11,csonly_280ms,1.17,valid,630,0.474,719,0.473,720,0.474,719,0.473,720,0.328,12,34,261.4
c57bl6cage,controle,2722,9,18,11,csonly_280ms,1.17,valid,670,0.251,728.2,0.248,730,0.251,728.2,0.248,730,0.129,7,23,331.2
c57bl6cage,controle,2722,9,19,11,csonly_280ms,1.17,valid,660,0.341,875,0.335,690,0.341,875,0.335,690,0.25,7,26,254.8
c57bl6cage,controle,2722,9,20,11,csonly_280ms,1.17,valid,670,0.5,926.7,0.494,930,0.5,926.7,0.494,930,0.178,6,31,259.5
c57bl6cage,controle,2722,10,1,8,csonly_280ms,0.629,valid,640,2.019,1032.4,2.01,1030,2.019,1032.4,2.01,1030,1.454,12,17,177.6
c57bl6cage,controle,2722,10,4,8,csonly_280ms,0.629,valid,740,3.335,1086.9,3.322,1090,3.335,1086.9,3.322,1090,0.286,10,15,116.8
c57bl6cage,controle,2722,10,7,8,csonly_280ms,0.629,invalid,630,2.213,765,2.197,760,2.213,765,2.197,760,2.086,13,19,166.5
c57bl6cage,controle,2722,10,10,8,csonly_280ms,0.629,valid,710,0.608,867,0.604,870,0.608,867,0.604,870,0.334,4,16,175.3
c57bl6cage,controle,2722,10,13,8,csonly_280ms,0.629,valid,720,0.364,749.4,0.363,750,0.364,749.4,0.363,750,0.363,2,17,176
c57bl6cage,controle,2722,10,16,8,csonly_280ms,0.629,valid,640,0.804,688.5,0.801,690,0.804,688.5,0.801,690,0.308,3,18,152.1
c57bl6cage,controle,2722,10,19,8,csonly_280ms,0.629,invalid,630,0.47,721.7,0.469,720,0.47,721.7,0.469,720,0.389,4,16,163.7
c57bl6cage,controle,2722,10,22,8,csonly_280ms,0.629,valid,710,0.447,885,0.443,880,0.447,885,0.443,880,0.316,8,18,155.1
c57bl6cage,controle,2722,10,25,8,csonly_280ms,0.629,valid,650,0.714,683.5,0.682,680,0.714,683.5,0.682,680,0.174,3,23,388.2
c57bl6cage,controle,2722,10,28,8,csonly_280ms,0.629,valid,,,,,,-0.021,535,-0.023,530,-0.039,0,12,
c57bl6cage,ce,2723,1,1,11,csonly_280ms,0.847,valid,840,0.697,973.6,0.687,970,0.697,973.6,0.687,970,0.061,3,22,142.3
c57bl6cage,ce,2723,1,2,11,csonly_280ms,0.847,valid,,,,,,0.066,575,0.065,570,0.053,0,25,
c57bl6cage,ce,2723,1,3,11,csonly_280ms,0.847,valid,,,,,,-0.038,528.3,-0.038,530,-0.156,0,31,
c57bl6cage,ce,2723,1,4,11,csonly_280ms,0.847,valid,,,,,,0.046,525,0.036,520,-0.141,0,33,
c57bl6cage,ce,2723,1,5,11,csonly_280ms,0.847,valid,,,,,,-0.034,525,-0.024,1490,-0.036,0,44,
c57bl6cage,ce,2723,1,6,11,csonly_280ms,0.847,valid,,,,,,0.003,1210,0.003,1210,-0.009,0,42,
c57bl6cage,ce,2723,1,7,11,csonly_280ms,0.847,valid,,,,,,0,1300,0,1300,-0.047,0,33,
c57bl6cage,ce,2723,1,8,11,csonly_280ms,0.847,valid,720,0.268,785.7,0.251,760,0.268,785.7,0.251,760,0.192,4,25,60.2
c57bl6cage,ce,2723,1,9,11,csonly_280ms,0.847,valid,,,,,,-0.076,815,-0.077,610,-0.077,0,39,
c57bl6cage,ce,2723,1,10,11,csonly_280ms,0.847,valid,,,,,,0.059,961.7,0.058,960,0.011,0,15,
c57bl6cage,ce,2723,1,11,11,csonly_280ms,0.847,valid,,,,,,-0.003,1445,-0.005,1020,-0.028,0,41,
c57bl6cage,ce,2723,1,12,11,csonly_280ms,0.847,valid,500,0.257,1228.8,0.256,1230,0.257,1228.8,0.256,1230,0.008,5,14,60.1
c57bl6cage,ce,2723,1,13,11,csonly_280ms,0.847,valid,,,,,,-0.019,535,-0.02,530,-0.02,0,25,
c57bl6cage,ce,2723,1,14,11,csonly_280ms,0.847,valid,,,,,,0.056,1450,0.056,1450,0.009,0,37,
c57bl6cage,ce,2723,1,15,11,csonly_280ms,0.847,valid,500,0.259,1438.3,0.258,1440,0.259,1438.3,0.258,1440,0.128,9,30,85.6
c57bl6cage,ce,2723,1,16,11,csonly_280ms,0.847,valid,720,0.148,781,0.148,780,0.148,781,0.148,780,0.124,2,32,384.6
c57bl6cage,ce,2723,1,17,11,csonly_280ms,0.847,valid,,,,,,-0.066,1460,-0.066,1460,-0.089,0,41,
c57bl6cage,ce,2723,1,18,11,csonly_280ms,0.847,valid,520,0.27,575,0.267,570,0.27,575,0.267,570,0.208,30,30,300.8
c57bl6cage,ce,2723,1,19,11,csonly_280ms,0.847,valid,,,,,,0.085,920,0.085,920,-0.057,0,20,
c57bl6cage,ce,2723,1,20,11,csonly_280ms,0.847,valid,,,,,,-0.042,565,-0.008,510,-0.067,0,30,
c57bl6cage,ce,2723,2,1,11,csonly_280ms,1.337,valid,,,,,,-0.014,555,-0.015,510,-0.082,0,21,
c57bl6cage,ce,2723,2,2,11,csonly_280ms,1.337,valid,,,,,,0.041,1217.5,0.04,1220,-0.02,0,37,
c57bl6cage,ce,2723,2,3,11,csonly_280ms,1.337,valid,,,,,,-0.045,577.5,-0.046,510,-0.353,0,29,
c57bl6cage,ce,2723,2,4,11,csonly_280ms,1.337,valid,,,,,,0.05,1445,0.049,1440,-0.213,0,27,
c57bl6cage,ce,2723,2,5,11,csonly_280ms,1.337,valid,,,,,,0.037,1295,0.036,1290,-0.032,0,24,
c57bl6cage,ce,2723,2,6,11,csonly_280ms,1.337,valid,,,,,,-0.016,535,-0.017,530,-0.024,0,15,
c57bl6cage,ce,2723,2,7,11,csonly_280ms,1.337,valid,,,,,,-0.009,1420,-0.009,1420,-0.158,0,32,
c57bl6cage,ce,2723,2,8,11,csonly_280ms,1.337,valid,,,,,,-0.027,515,-0.028,510,-0.058,0,10,
c57bl6cage,ce,2723,2,9,11,csonly_280ms,1.337,valid,,,,,,-0.119,560,-0.074,510,-0.231,0,25,
c57bl6cage,ce,2723,2,10,11,csonly_280ms,1.337,invalid,500,0.586,611.7,0.586,610,0.586,611.7,0.586,610,0.115,1,24,
c57bl6cage,ce,2723,2,11,11,csonly_280ms,1.337,valid,,,,,,0.022,525,0.021,520,-0.024,0,33,
c57bl6cage,ce,2723,2,12,11,csonly_280ms,1.337,valid,,,,,,-0.014,738.3,-0.014,700,-0.029,0,20,
c57bl6cage,ce,2723,2,13,11,csonly_280ms,1.337,valid,,,,,,0.013,588.3,0.012,570,-0.152,0,30,
c57bl6cage,ce,2723,2,14,11,csonly_280ms,1.337,valid,,,,,,-0.014,530,-0.014,510,-0.021,0,43,
c57bl6cage,ce,2723,2,15,11,csonly_280ms,1.337,valid,,,,,,0.065,543.3,0.063,540,-0.154,0,34,
c57bl6cage,ce,2723,2,16,11,csonly_280ms,1.337,valid,,,,,,-0.009,530,-0.009,510,-0.024,0,44,
c57bl6cage,ce,2723,2,17,11,csonly_280ms,1.337,valid,510,0.129,525,0.126,520,0.129,525,0.126,520,-0.009,4,25,422.6
c57bl6cage,ce,2723,2,18,11,csonly_280ms,1.337,valid,,,,,,0.033,735,0.029,730,-0.001,0,38,
c57bl6cage,ce,2723,2,19,11,csonly_280ms,1.337,valid,,,,,,-0.006,585,-0.009,570,-0.076,0,37,
c57bl6cage,ce,2723,2,20,11,csonly_280ms,1.337,valid,,,,,,0.08,761.7,0.08,760,0.065,0,30,
c57bl6cage,ce,2723,3,1,11,csonly_280ms,0.378,valid,,,,,,-0.035,585,-0.039,510,-0.091,0,23,
c57bl6cage,ce,2723,3,2,11,csonly_280ms,0.378,valid,600,0.139,610,0.139,610,0.139,610,0.139,610,-1.157,1,22,
c57bl6cage,ce,2723,3,3,11,csonly_280ms,0.378,invalid,,,,,,-0.004,712.1,-0.009,710,-0.167,0,29,
c57bl6cage,ce,2723,3,4,11,csonly_280ms,0.378,valid,690,0.118,706.4,0.106,710,0.118,706.4,0.106,710,-0.317,1,26,
c57bl6cage,ce,2723,3,5,11,csonly_280ms,0.378,valid,670,0.238,741.7,0.233,740,0.238,741.7,0.233,740,0.128,2,26,207.9
c57bl6cage,ce,2723,3,6,11,csonly_280ms,0.378,valid,,,,,,-0.031,530,-0.031,530,-0.269,0,40,
c57bl6cage,ce,2723,3,7,11,csonly_280ms,0.378,valid,,,,,,-0.106,605,-0.113,510,-0.218,0,37,
c57bl6cage,ce,2723,3,8,11,csonly_280ms,0.378,valid,,,,,,-0.131,709,-0.131,710,-0.29,0,32,
c57bl6cage,ce,2723,3,9,11,csonly_280ms,0.378,valid,600,0.567,755,0.547,750,0.567,755,0.547,750,0.547,3,29,200
c57bl6cage,ce,2723,3,10,11,csonly_280ms,0.378,valid,650,0.661,1195,0.648,1190,0.661,1195,0.648,1190,0.357,21,29,269.5
c57bl6cage,ce,2723,3,11,11,csonly_280ms,0.378,valid,670,2.119,1152.6,2.096,1150,2.119,1152.6,2.096,1150,0.959,6,18,75.4
c57bl6cage,ce,2723,3,12,11,csonly_280ms,0.378,valid,690,0.493,719.3,0.492,720,0.493,719.3,0.492,720,0.122,2,36,354.4
c57bl6cage,ce,2723,3,13,11,csonly_280ms,0.378,valid,610,0.279,903.3,0.261,900,0.279,903.3,0.261,900,0.129,4,23,146.9
c57bl6cage,ce,2723,3,14,11,csonly_280ms,0.378,valid,500,0.169,515,0.166,510,0.169,515,0.166,510,-0.045,2,19,200
c57bl6cage,ce,2723,3,15,11,csonly_280ms,0.378,valid,560,0.477,765,0.467,760,0.477,765,0.467,760,0.387,6,19,118.2
c57bl6cage,ce,2723,3,16,11,csonly_280ms,0.378,valid,590,1.522,885,1.495,790,1.522,885,1.495,790,0.94,5,18,189.6
c57bl6cage,ce,2723,3,17,11,csonly_280ms,0.378,valid,,,,,,-0.04,680,-0.04,680,-0.066,0,34,
c57bl6cage,ce,2723,3,18,11,csonly_280ms,0.378,valid,660,1.301,854.4,1.258,850,1.301,854.4,1.258,850,0.517,6,26,197.8
c57bl6cage,ce,2723,3,19,11,csonly_280ms,0.378,valid,500,0.233,530,0.233,530,0.233,530,0.233,530,-0.481,1,16,
c57bl6cage,ce,2723,3,20,11,csonly_280ms,0.378,valid,,,,,,-0.029,865,-0.032,840,-0.191,0,20,
c57bl6cage,ce,2723,4,1,11,csonly_280ms,0.663,invalid,600,0.103,555,,,0.103,555,0.099,550,-0.036,1,35,
c57bl6cage,ce,2723,4,2,11,csonly_280ms,0.663,valid,620,0.529,721.2,0.527,720,0.529,721.2,0.527,720,0.436,2,27,388.3
c57bl6cage,ce,2723,4,3,11,csonly_280ms,0.663,valid,640,0.578,705,0.572,700,0.578,705,0.572,700,0.376,12,28,177.5
c57bl6cage,ce,2723,4,4,11,csonly_280ms,0.663,valid,620,1.389,758.5,1.387,760,1.389,758.5,1.387,760,1.296,1,23,
c57bl6cage,ce,2723,4,5,11,csonly_280ms,0.663,valid,650,0.594,705,0.57,700,0.594,705,0.57,700,0.328,4,22,67.5
c57bl6cage,ce,2723,4,6,11,csonly_280ms,0.663,valid,630,0.617,705,0.615,700,0.617,705,0.615,700,0.464,2,31,333.3
c57bl6cage,ce,2723,4,7,11,csonly_280ms,0.663,invalid,520,,,0.141,510,-0.069,718.3,0.141,510,-0.085,0,29,
c57bl6cage,ce,2723,4,8,11,csonly_280ms,0.663,invalid,510,,,0.105,510,0.077,535,0.105,510,-0.211,0,26,
c57bl6cage,ce,2723,4,9,11,csonly_280ms,0.663,valid,670,0.62,737.5,0.617,740,0.62,737.5,0.617,740,0.526,5,18,128.7
c57bl6cage,ce,2723,4,10,11,csonly_280ms,0.663,valid,670,0.606,701.6,0.6,700,0.606,701.6,0.6,700,0.57,2,24,182.2
c57bl6cage,ce,2723,4,11,11,csonly_280ms,0.663,valid,620,0.931,697,0.928,700,0.931,697,0.928,700,0.656,8,25,192.2
c57bl6cage,ce,2723,4,12,11,csonly_280ms,0.663,invalid,590,0.64,776.3,0.631,780,0.64,776.3,0.631,780,0.435,3,13,98.4
c57bl6cage,ce,2723,4,13,11,csonly_280ms,0.663,valid,620,1.907,1145,1.893,1140,1.907,1145,1.893,1140,1.109,9,14,141.1
c57bl6cage,ce,2723,4,14,11,csonly_280ms,0.663,valid,700,0.132,772.1,0.13,770,0.132,772.1,0.13,770,0.039,1,36,
c57bl6cage,ce,2723,4,15,11,csonly_280ms,0.663,valid,670,1.143,917.9,1.13,920,1.143,917.9,1.13,920,0.648,5,28,183.2
c57bl6cage,ce,2723,4,16,11,csonly_280ms,0.663,valid,,,,,,-0.024,735,-0.026,510,-0.041,0,18,
c57bl6cage,ce,2723,4,17,11,csonly_280ms,0.663,valid,600,0.155,670.7,0.155,670,0.155,670.7,0.155,670,-0.056,2,34,341.5
c57bl6cage,ce,2723,4,18,11,csonly_280ms,0.663,valid,740,0.482,827,0.475,830,0.482,827,0.475,830,0.053,2,26,192.3
c57bl6cage,ce,2723,4,19,11,csonly_280ms,0.663,valid,,,,,,0.026,537.5,0.022,540,-0.144,0,18,
c57bl6cage,ce,2723,4,20,11,csonly_280ms,0.663,valid,630,0.426,654.5,0.394,650,0.426,654.5,0.394,650,0.319,3,32,207.9
c57bl6cage,ce,2723,5,1,11,csonly_280ms,1.251,valid,690,0.282,732.8,0.277,730,0.282,732.8,0.277,730,0.213,6,25,105.9
c57bl6cage,ce,2723,5,2,11,csonly_280ms,1.251,valid,640,0.28,724.1,0.273,720,0.28,724.1,0.273,720,0.137,6,21,139.6
c57bl6cage,ce,2723,5,3,11,csonly_280ms,1.251,valid,630,0.453,689.6,0.453,690,0.453,689.6,0.453,690,0.253,9,22,160.4
c57bl6cage,ce,2723,5,4,11,csonly_280ms,1.251,valid,630,0.354,737.5,0.352,740,0.354,737.5,0.352,740,0.304,6,22,191
c57bl6cage,ce,2723,5,5,11,csonly_280ms,1.251,valid,,,,,,0.001,755,0,710,0,0,21,
c57bl6cage,ce,2723,5,6,11,csonly_280ms,1.251,valid,,,,,,0.011,700,0.011,700,0.003,0,40,
c57bl6cage,ce,2723,5,7,11,csonly_280ms,1.251,valid,500,0.753,765.6,0.728,770,0.753,765.6,0.728,770,0.672,8,28,186.5
c57bl6cage,ce,2723,5,8,11,csonly_280ms,1.251,valid,640,0.614,1097,0.609,1100,0.614,1097,0.609,1100,0.305,16,19,211.3
c57bl6cage,ce,2723,5,9,11,csonly_280ms,1.251,invalid,640,0.399,847.9,0.394,850,0.399,847.9,0.394,850,0.29,4,21,183.1
c57bl6cage,ce,2723,5,10,11,csonly_280ms,1.251,valid,630,1.242,696.4,1.234,700,1.242,696.4,1.234,700,1.17,11,16,158.1
c57bl6cage,ce,2723,5,11,11,csonly_280ms,1.251,valid,650,0.892,768.8,0.892,770,0.892,768.8,0.892,770,0.836,9,14,113.3
c57bl6cage,ce,2723,5,12,11,csonly_280ms,1.251,invalid,510,0.555,588,0.553,590,0.555,588,0.553,590,0.217,8,35,387.8
c57bl6cage,ce,2723,5,13,11,csonly_280ms,1.251,valid,630,0.711,750.7,0.711,750,0.711,750.7,0.711,750,0.711,14,25,285.3
c57bl6cage,ce,2723,5,14,11,csonly_280ms,1.251,valid,580,1.258,869.2,1.258,870,1.258,869.2,1.258,870,1.066,5,14,162.2
c57bl6cage,ce,2723,5,15,11,csonly_280ms,1.251,invalid,500,1.012,727,1.011,730,1.012,727,1.011,730,0.963,12,16,200.6
